transaction_id,customer_id,amount,currency,transaction_date,product_id
t5507,cust428,539.31,USD,20/09/2025,p268
t5508,cust293,395.69,USD,19/09/2025,p405
t5510,cust106,42.69,USD,01/08/2025,p121
t5511,cust072,716.62,USD,18/08/2025,p580
t5512,cust044,40.5,USD,01/08/2025,p518
t5513,cust360,283.03,USD,20/08/2025,p260
t5516,cust469,413.66,USD,08/08/2025,p522
t5517,cust222,464.3,USD,08/09/2025,p371
t5518,cust154,434.66,USD,15/09/2025,p292
t5521,cust144,94.96,USD,08/09/2025,p300
t5522,cust132,184.06,USD,01/08/2025,p414
t5523,cust113,87.3,USD,03/09/2025,p775
t5525,cust280,307.81,USD,15/09/2025,p298
t5526,cust279,317.97,USD,23/08/2025,p386
t5527,cust332,236.79,USD,08/09/2025,p878
t5528,cust220,370.19,USD,15/09/2025,p314
t5529,cust321,245.79,USD,04/09/2025,p793
t5530,cust111,163.55,USD,19/09/2025,p875
t5531,cust004,32.86,USD,06/09/2025,p120
t5532,cust364,373.81,USD,22/08/2025,p568
t5533,cust045,202.93,USD,29/08/2025,p348
t5534,cust441,287.65,USD,04/09/2025,p362
t5535,cust406,226.68,USD,04/08/2025,p507
t5536,cust415,343.73,USD,12/08/2025,p366
t5537,cust059,681.44,USD,24/08/2025,p678
t5538,cust391,29.23,USD,02/08/2025,p638
t5539,cust439,211.92,USD,06/08/2025,p250
t5540,cust012,150.95,USD,13/09/2025,p745
t5541,cust366,143.04,USD,25/08/2025,p514
t5542,cust160,259.91,USD,26/08/2025,p233
t5543,cust119,378.1,USD,10/08/2025,p779
t5544,cust037,132.49,USD,28/08/2025,p402
t5546,cust168,483.09,USD,07/08/2025,p139
t5548,cust419,464.03,USD,11/08/2025,p267
t5549,cust351,457.11,USD,14/08/2025,p831
t5550,cust331,286.87,USD,30/08/2025,p710
t5551,cust173,209.24,USD,07/09/2025,p753
t5552,cust072,433.19,USD,10/08/2025,p591
t5553,cust370,387.94,USD,12/08/2025,p761
t5555,cust143,21.82,USD,06/08/2025,p842
t5556,cust266,858.17,USD,22/08/2025,p802
t5558,cust057,75.89,USD,24/08/2025,p787
t5559,cust394,406.67,USD,21/09/2025,p590
t5560,cust368,342.6,USD,20/09/2025,p857
t5561,cust080,685.67,USD,30/08/2025,p342
t5563,cust048,60.09,USD,18/09/2025,p743
t5564,cust441,153.81,USD,18/09/2025,p519
t5566,cust425,493.36,USD,11/09/2025,p191
t5567,cust322,497.99,USD,11/09/2025,p152
t5568,cust396,423.13,USD,20/08/2025,p554
t5569,cust095,384.5,USD,11/09/2025,p372
t5570,cust109,401.06,USD,10/08/2025,p415
t5571,cust041,247.77,USD,30/08/2025,p286
t5572,cust398,35.57,USD,23/09/2025,p202
t5573,cust295,373.2,USD,16/08/2025,p523
t5574,cust028,569.8,USD,03/09/2025,p683
t5575,cust490,212.73,USD,20/08/2025,p681
t5576,cust286,484.27,USD,11/08/2025,p217
t5577,cust311,457.01,USD,15/09/2025,p381
t5579,cust467,358.54,USD,06/09/2025,p761
t5580,cust158,460.21,USD,15/09/2025,p162
t5582,cust295,1498.56,USD,17/09/2025,p493
t5583,cust031,386.78,USD,09/09/2025,p557
t5584,cust164,481.43,USD,27/08/2025,p335
t5585,cust491,379.07,USD,19/09/2025,p888
t5586,cust154,303.51,USD,09/08/2025,p581
t5587,cust034,211.32,USD,01/09/2025,p761
t5588,cust394,341.55,USD,16/09/2025,p592
t5589,cust214,461.87,USD,01/09/2025,p818
t5590,cust230,5.44,USD,24/09/2025,p174
t5591,cust201,221.33,USD,19/09/2025,p338
t5592,cust140,248.49,USD,17/09/2025,p541
t5593,cust500,365.16,USD,18/08/2025,p226
t5594,cust078,41.76,USD,14/09/2025,p519
t5595,cust202,450.32,USD,17/09/2025,p607
t5596,cust434,103.04,USD,05/09/2025,p254
t5597,cust407,205.76,USD,22/09/2025,p675
t5598,cust059,121.73,USD,05/08/2025,p208
t5599,cust395,425.23,USD,16/08/2025,p814
t5600,cust406,1404.24,USD,06/09/2025,p503
t5601,cust307,43.93,USD,22/08/2025,p733
t5602,cust161,406.28,USD,30/08/2025,p433
t5603,cust431,168.01,USD,06/09/2025,p809
t5604,cust207,242.24,USD,30/08/2025,p318
t5605,cust474,13.84,USD,07/09/2025,p389
t5606,cust457,398.19,USD,10/08/2025,p356
t5607,cust225,73.16,USD,12/08/2025,p865
t5608,cust303,337.85,USD,11/08/2025,p286
t5609,cust073,51.36,USD,18/08/2025,p644
t5610,cust264,365.78,USD,05/09/2025,p757
t5611,cust100,463.14,USD,07/08/2025,p212
t5612,cust160,395.94,USD,04/08/2025,p100
t5613,cust445,187.37,USD,31/08/2025,p771
t5615,cust030,302.1,USD,15/09/2025,p221
t5619,cust061,293.16,USD,21/08/2025,p519
t5620,cust487,492.24,USD,23/09/2025,p244
t5622,cust088,425.35,USD,04/09/2025,p301
t5623,cust102,61.34,USD,11/09/2025,p411
t5624,cust364,673.99,USD,02/09/2025,p726
t5626,cust430,205.47,USD,13/09/2025,p356
t5628,cust195,415.99,USD,27/08/2025,p129
t5629,cust447,478.04,USD,30/08/2025,p878
t5630,cust457,74.39,USD,05/08/2025,p705
t5631,cust466,57.43,USD,21/09/2025,p310
t5633,cust339,340.71,USD,02/08/2025,p380
t5635,cust295,185.31,USD,23/09/2025,p482
t5636,cust212,107.19,USD,12/09/2025,p326
t5638,cust170,416.04,USD,21/08/2025,p889
t5640,cust240,262.62,USD,03/09/2025,p808
t5641,cust459,112.35,USD,04/08/2025,p370
t5642,cust102,71.2,USD,20/08/2025,p397
t5643,cust077,386.31,USD,01/08/2025,p810
t5644,cust155,279.94,USD,03/09/2025,p321
t5645,cust343,254.23,USD,07/09/2025,p362
t5647,cust427,299.3,USD,03/08/2025,p366
t5648,cust333,50.09,USD,18/08/2025,p825
t5649,cust388,396.53,USD,07/08/2025,p362
t5650,cust176,855.16,USD,08/08/2025,p764
t5651,cust111,234.31,USD,07/09/2025,p484
t5652,cust159,88.16,USD,09/08/2025,p439
t5653,cust385,188.69,USD,20/08/2025,p313
t5654,cust290,117.17,USD,06/08/2025,p110
t5655,cust164,471.87,USD,20/09/2025,p328
t5656,cust166,434.23,USD,13/08/2025,p147
t5657,cust214,190.39,USD,19/09/2025,p232
t5658,cust461,322.17,USD,15/08/2025,p241
t5660,cust154,271.47,USD,06/08/2025,p334
t5661,cust461,100.59,USD,22/09/2025,p337
t5663,cust345,136.13,USD,19/08/2025,p748
t5664,cust178,392.27,USD,09/08/2025,p634
t5665,cust306,580.82,USD,26/08/2025,p132
t5667,cust311,161.67,USD,03/09/2025,p532
t5669,cust203,97.16,USD,28/08/2025,p121
t5670,cust360,45.99,USD,23/09/2025,p505
t5671,cust248,133.96,USD,01/08/2025,p599
t5672,cust233,46.54,USD,19/08/2025,p849
t5673,cust333,487.7,USD,18/08/2025,p530
t5674,cust278,180.0,USD,09/09/2025,p475
t5677,cust493,286.3,USD,29/08/2025,p814
t5678,cust168,206.71,USD,22/08/2025,p771
t5679,cust251,279.41,USD,11/09/2025,p196
t5680,cust048,130.14,USD,12/08/2025,p170
t5681,cust307,319.7,USD,19/08/2025,p662
t5682,cust470,243.58,USD,25/08/2025,p716
t5683,cust129,341.0,USD,09/08/2025,p356
t5684,cust340,307.65,USD,06/08/2025,p592
t5685,cust482,167.79,USD,28/08/2025,p609
t5686,cust410,305.52,USD,11/08/2025,p834
t5688,cust074,388.02,USD,07/08/2025,p303
t5689,cust489,108.09,USD,03/09/2025,p539
t5690,cust221,455.53,USD,10/09/2025,p219
t5691,cust350,207.72,USD,08/09/2025,p891
t5692,cust060,14.66,USD,03/09/2025,p786
t5693,cust005,451.73,USD,21/09/2025,p225
t5694,cust004,134.5,USD,07/09/2025,p576
t5695,cust477,240.91,USD,17/09/2025,p667
t5696,cust355,1358.03,USD,13/08/2025,p330
t5697,cust116,142.75,USD,17/08/2025,p675
t5698,cust020,253.06,USD,29/08/2025,p316
t5699,cust017,216.87,USD,04/09/2025,p148
t5700,cust345,244.22,USD,16/08/2025,p233
t5701,cust089,70.96,USD,08/08/2025,p157
t5702,cust006,1121.17,USD,03/08/2025,p304
t5703,cust413,17.18,USD,15/08/2025,p613
t5704,cust186,441.37,USD,16/09/2025,p148
t5705,cust276,454.32,USD,20/09/2025,p436
t5706,cust295,44.66,USD,20/09/2025,p613
t5707,cust309,279.48,USD,14/08/2025,p875
t5708,cust457,300.98,USD,15/09/2025,p611
t5709,cust215,57.06,USD,18/09/2025,p666
t5710,cust323,242.76,USD,20/08/2025,p407
t5712,cust471,319.54,USD,18/09/2025,p729
t5713,cust399,375.05,USD,18/08/2025,p389
t5714,cust289,35.25,USD,18/08/2025,p796
t5715,cust320,100.6,USD,05/08/2025,p482
t5716,cust310,34.82,USD,11/08/2025,p171
t5717,cust444,141.47,USD,18/09/2025,p836
t5719,cust369,153.84,USD,31/08/2025,p849
t5721,cust382,384.63,USD,26/08/2025,p525
t5722,cust109,7.08,USD,03/08/2025,p594
t5723,cust111,268.36,USD,31/08/2025,p617
t5724,cust500,348.96,USD,30/08/2025,p153
t5725,cust073,75.16,USD,20/08/2025,p423
t5726,cust349,237.39,USD,22/08/2025,p378
t5727,cust184,119.01,USD,21/08/2025,p761
t5730,cust396,31.89,USD,15/08/2025,p182
t5731,cust294,52.01,USD,15/08/2025,p184
t5732,cust234,282.65,USD,02/08/2025,p621
t5733,cust170,27.49,USD,19/09/2025,p340
t5734,cust330,262.41,USD,11/09/2025,p425
t5735,cust057,281.28,USD,18/08/2025,p209
t5736,cust365,357.12,USD,07/09/2025,p468
t5737,cust245,343.46,USD,06/09/2025,p499
t5738,cust261,166.94,USD,05/08/2025,p641
t5740,cust354,400.38,USD,02/09/2025,p213
t5741,cust335,289.6,USD,04/08/2025,p107
t5742,cust256,460.89,USD,26/08/2025,p503
t5743,cust481,363.08,USD,10/09/2025,p357
t5744,cust468,56.46,USD,02/08/2025,p220
t5745,cust438,471.86,USD,06/09/2025,p502
t5747,cust105,232.22,USD,06/09/2025,p270
t5748,cust145,131.12,USD,13/08/2025,p158
t5749,cust188,180.78,USD,27/08/2025,p532
t5751,cust328,434.27,USD,28/08/2025,p679
t5752,cust047,242.35,USD,20/09/2025,p779
t5753,cust136,256.88,USD,19/09/2025,p716
t5754,cust314,331.92,USD,19/08/2025,p504
t5755,cust036,284.57,USD,07/08/2025,p781
t5757,cust100,161.41,USD,02/08/2025,p294
t5758,cust209,467.7,USD,29/08/2025,p398
t5759,cust201,322.59,USD,25/08/2025,p262
t5762,cust048,44.18,USD,03/09/2025,p233
t5763,cust301,255.35,USD,06/09/2025,p672
t5764,cust170,397.12,USD,22/08/2025,p451
t5765,cust157,53.15,USD,12/09/2025,p818
t5766,cust039,303.93,USD,22/09/2025,p208
t5767,cust359,399.13,USD,11/09/2025,p816
t5768,cust225,482.34,USD,02/09/2025,p270
t5769,cust487,42.66,USD,16/08/2025,p147
t5770,cust434,357.24,USD,15/09/2025,p332
t5772,cust338,442.64,USD,01/09/2025,p850
t5773,cust382,1096.32,USD,11/08/2025,p843
t5775,cust411,321.31,USD,17/09/2025,p367
t5776,cust486,59.8,USD,08/08/2025,p132
t5777,cust105,481.41,USD,23/08/2025,p176
t5778,cust411,106.02,USD,31/08/2025,p445
t5779,cust061,1.93,USD,06/09/2025,p630
t5780,cust087,408.62,USD,11/09/2025,p492
t5781,cust360,365.7,USD,10/09/2025,p325
t5782,cust389,6.78,USD,12/08/2025,p408
t5783,cust003,350.7,USD,11/08/2025,p516
t5784,cust409,363.81,USD,07/08/2025,p691
t5785,cust263,392.58,USD,05/09/2025,p897
t5786,cust337,1451.48,USD,13/09/2025,p346
t5787,cust205,423.29,USD,21/09/2025,p461
t5789,cust324,451.46,USD,20/09/2025,p301
t5790,cust227,140.46,USD,01/09/2025,p530
t5792,cust207,252.26,USD,30/08/2025,p754
t5794,cust306,289.19,USD,03/09/2025,p527
t5795,cust403,229.37,USD,12/08/2025,p384
t5796,cust067,425.45,USD,05/09/2025,p127
t5797,cust034,121.11,USD,28/08/2025,p360
t5798,cust205,148.88,USD,19/08/2025,p205
t5799,cust116,423.41,USD,27/08/2025,p281
t5800,cust471,435.21,USD,18/09/2025,p175
t5801,cust301,116.87,USD,18/08/2025,p653
t5804,cust360,332.04,USD,14/08/2025,p311
t5805,cust151,42.64,USD,21/08/2025,p733
t5807,cust452,414.37,USD,31/08/2025,p563
t5808,cust095,406.28,USD,16/08/2025,p460
t5809,cust330,49.4,USD,06/08/2025,p408
t5810,cust396,419.19,USD,31/08/2025,p364
t5811,cust033,94.41,USD,30/08/2025,p687
t5812,cust116,307.11,USD,19/08/2025,p228
t5813,cust073,161.58,USD,14/09/2025,p351
t5814,cust449,28.97,USD,02/08/2025,p634
t5815,cust449,486.29,USD,30/08/2025,p590
t5816,cust142,456.93,USD,02/08/2025,p648
t5817,cust396,199.09,USD,19/09/2025,p659
t5818,cust324,416.83,USD,02/08/2025,p138
t5820,cust116,13.48,USD,11/08/2025,p292
t5821,cust496,370.29,USD,28/08/2025,p846
t5822,cust466,86.64,USD,24/08/2025,p197
t5823,cust179,376.87,USD,17/08/2025,p392
t5824,cust448,436.88,USD,07/08/2025,p189
t5825,cust493,496.03,USD,07/08/2025,p219
t5826,cust472,385.38,USD,30/08/2025,p120
t5827,cust427,488.57,USD,30/08/2025,p551
t5828,cust244,271.23,USD,25/08/2025,p306
t5829,cust362,320.25,USD,25/08/2025,p749
t5831,cust495,29.61,USD,02/09/2025,p361
t5832,cust058,3.56,USD,25/08/2025,p719
t5833,cust079,313.63,USD,31/08/2025,p425
t5834,cust189,290.15,USD,27/08/2025,p571
t5835,cust166,267.19,USD,11/09/2025,p469
t5836,cust487,156.89,USD,10/09/2025,p589
t5837,cust388,290.47,USD,31/08/2025,p523
t5838,cust131,420.35,USD,05/09/2025,p240
t5839,cust219,168.46,USD,04/08/2025,p447
t5840,cust466,227.77,USD,12/08/2025,p291
t5841,cust044,454.1,USD,10/09/2025,p851
t5842,cust114,20.94,USD,15/09/2025,p822
t5843,cust283,116.58,USD,20/08/2025,p556
t5844,cust369,162.29,USD,29/08/2025,p487
t5845,cust490,378.43,USD,10/09/2025,p138
t5846,cust193,267.54,USD,24/09/2025,p488
t5847,cust143,381.73,USD,14/08/2025,p371
t5848,cust194,449.71,USD,24/08/2025,p362
t5849,cust205,420.65,USD,01/09/2025,p516
t5851,cust327,37.05,USD,04/09/2025,p810
t5852,cust162,186.19,USD,04/08/2025,p426
t5853,cust471,269.84,USD,14/08/2025,p707
t5854,cust417,402.74,USD,18/08/2025,p463
t5855,cust091,114.0,USD,27/08/2025,p409
t5856,cust137,314.84,USD,12/09/2025,p614
t5857,cust302,85.1,USD,08/08/2025,p461
t5858,cust249,150.37,USD,05/08/2025,p120
t5859,cust381,103.19,USD,22/08/2025,p395
t5860,cust254,122.94,USD,17/08/2025,p490
t5861,cust122,34.44,USD,17/08/2025,p886
t5864,cust462,255.24,USD,05/09/2025,p613
t5865,cust188,58.01,USD,08/08/2025,p743
t5866,cust337,236.34,USD,16/08/2025,p221
t5867,cust390,485.93,USD,26/08/2025,p358
t5868,cust148,78.85,USD,10/08/2025,p744
t5869,cust118,236.02,USD,14/09/2025,p618
t5870,cust089,280.18,USD,30/08/2025,p119
t5871,cust431,88.57,USD,02/08/2025,p453
t5872,cust191,40.36,USD,17/08/2025,p538
t5873,cust165,393.53,USD,07/09/2025,p285
t5874,cust482,240.38,USD,22/08/2025,p119
t5875,cust009,141.98,USD,20/08/2025,p469
t5876,cust458,485.04,USD,20/08/2025,p249
t5878,cust491,29.63,USD,11/08/2025,p199
t5879,cust377,310.0,USD,01/08/2025,p455
t5880,cust420,140.28,USD,09/09/2025,p708
t5881,cust471,313.54,USD,12/08/2025,p468
t5882,cust341,265.37,USD,16/08/2025,p193
t5883,cust172,497.94,USD,20/08/2025,p835
t5884,cust417,328.85,USD,27/08/2025,p690
t5886,cust151,258.67,USD,06/08/2025,p460
t5887,cust244,342.81,USD,09/09/2025,p113
t5888,cust328,64.27,USD,26/08/2025,p264
t5889,cust418,481.99,USD,18/08/2025,p741
t5890,cust150,351.77,USD,10/08/2025,p628
t5891,cust481,200.19,USD,13/09/2025,p646
t5892,cust461,297.15,USD,31/08/2025,p632
t5893,cust006,14.98,USD,07/09/2025,p844
t5894,cust094,206.82,USD,16/09/2025,p433
t5895,cust089,248.6,USD,24/08/2025,p199
t5896,cust301,335.56,USD,07/09/2025,p596
t5897,cust324,376.63,USD,17/09/2025,p816
t5898,cust110,418.53,USD,13/08/2025,p203
t5899,cust487,287.22,USD,13/09/2025,p573
t5901,cust430,218.56,USD,31/08/2025,p262
t5902,cust482,32.8,USD,02/08/2025,p608
t5903,cust191,38.27,USD,14/08/2025,p254
t5905,cust053,353.81,USD,17/09/2025,p632
t5906,cust209,293.34,USD,21/09/2025,p759
t5907,cust301,39.03,USD,31/08/2025,p639
t5908,cust262,484.81,USD,20/09/2025,p288
t5910,cust317,129.83,USD,06/09/2025,p279
t5911,cust204,31.23,USD,17/09/2025,p540
t5912,cust431,403.53,USD,02/08/2025,p115
t5913,cust421,45.3,USD,18/08/2025,p382
t5914,cust039,5.4,USD,27/08/2025,p616
t5915,cust491,173.42,USD,17/08/2025,p361
t5916,cust278,431.24,USD,23/08/2025,p855
t5917,cust339,406.86,USD,11/08/2025,p388
t5918,cust388,290.72,USD,11/08/2025,p444
t5919,cust257,221.37,USD,24/09/2025,p328
t5920,cust123,181.05,USD,03/08/2025,p866
t5921,cust414,106.72,USD,17/08/2025,p223
t5922,cust466,103.56,USD,28/08/2025,p768
t5923,cust360,394.78,USD,05/08/2025,p884
t5924,cust318,478.44,USD,16/08/2025,p447
t5925,cust230,120.83,USD,09/08/2025,p340
t5926,cust081,100.55,USD,06/09/2025,p725
t5927,cust369,403.26,USD,04/09/2025,p263
t5928,cust211,216.51,USD,23/08/2025,p833
t5929,cust241,391.77,USD,26/08/2025,p460
t5930,cust176,291.07,USD,02/08/2025,p630
t5932,cust158,328.64,USD,12/09/2025,p799
t5933,cust078,1169.11,USD,23/08/2025,p538
t5934,cust476,225.44,USD,23/08/2025,p520
t5935,cust243,133.02,USD,09/09/2025,p493
t5936,cust153,489.25,USD,26/08/2025,p111
t5937,cust134,497.7,USD,21/08/2025,p781
t5938,cust236,61.31,USD,18/08/2025,p309
t5939,cust052,491.95,USD,26/08/2025,p367
t5940,cust016,295.4,USD,01/09/2025,p376
t5941,cust202,490.77,USD,08/09/2025,p453
t5942,cust306,55.65,USD,13/08/2025,p190
t5943,cust082,211.97,USD,15/08/2025,p193
t5944,cust261,55.76,USD,04/08/2025,p592
t5945,cust194,149.0,USD,13/09/2025,p505
t5946,cust026,397.15,USD,29/08/2025,p307
t5947,cust103,336.13,USD,23/09/2025,p374
t5949,cust053,433.95,USD,03/08/2025,p174
t5950,cust113,226.37,USD,04/08/2025,p216
t5951,cust298,233.43,USD,10/09/2025,p678
t5952,cust135,21.3,USD,11/09/2025,p591
t5953,cust350,570.79,USD,16/09/2025,p289
t5954,cust439,296.17,USD,04/09/2025,p395
t5955,cust058,307.2,USD,04/09/2025,p428
t5956,cust305,333.13,USD,02/08/2025,p139
t5957,cust235,209.24,USD,10/09/2025,p378
t5958,cust290,114.76,USD,26/08/2025,p796
t5959,cust362,281.33,USD,31/08/2025,p780
t5960,cust063,468.13,USD,22/08/2025,p217
t5961,cust352,330.19,USD,12/09/2025,p118
t5962,cust239,178.57,USD,04/08/2025,p289
t5963,cust233,15.12,USD,17/09/2025,p721
t5964,cust217,100.19,USD,09/09/2025,p655
t5965,cust255,292.65,USD,13/09/2025,p330
t5966,cust213,490.12,USD,30/08/2025,p880
t5967,cust221,375.15,USD,13/08/2025,p220
t5968,cust241,1297.45,USD,30/08/2025,p480
t5969,cust271,396.93,USD,28/08/2025,p790
t5970,cust298,297.75,USD,21/08/2025,p840
t5971,cust191,173.66,USD,01/09/2025,p690
t5973,cust027,1427.59,USD,07/09/2025,p252
t5976,cust223,61.66,USD,05/08/2025,p168
t5977,cust317,315.19,USD,31/08/2025,p130
t5978,cust311,42.12,USD,09/08/2025,p183
t5979,cust109,956.23,USD,03/09/2025,p449
t5982,cust300,76.23,USD,07/09/2025,p364
t5983,cust370,198.18,USD,11/08/2025,p821
t5984,cust457,191.31,USD,14/08/2025,p305
t5985,cust140,280.65,USD,15/08/2025,p739
t5986,cust083,459.53,USD,11/09/2025,p127
t5987,cust114,53.73,USD,08/09/2025,p201
t5988,cust446,358.47,USD,14/09/2025,p656
t5989,cust297,324.8,USD,25/08/2025,p865
t5990,cust043,83.66,USD,25/08/2025,p599
t5991,cust197,400.57,USD,13/08/2025,p267
t5993,cust309,151.18,USD,19/09/2025,p697
t5994,cust285,401.78,USD,29/08/2025,p884
t5995,cust485,161.35,USD,04/09/2025,p267
t5996,cust490,129.32,USD,23/08/2025,p408
t5997,cust197,268.58,USD,29/08/2025,p633
t5998,cust316,184.28,USD,26/08/2025,p140
t5999,cust136,20.56,USD,10/09/2025,p312
t6000,cust005,95.37,USD,22/08/2025,p432
t6003,cust256,278.82,USD,02/08/2025,p513
t6004,cust044,335.92,USD,03/09/2025,p376
t6005,cust178,150.59,USD,04/08/2025,p775
t6007,cust421,286.01,USD,16/09/2025,p510
t6008,cust380,440.62,USD,28/08/2025,p841
t6009,cust414,67.22,USD,24/08/2025,p283
t6010,cust224,417.48,USD,29/08/2025,p301
t6011,cust149,135.29,USD,07/09/2025,p828
t6012,cust084,10.86,USD,22/09/2025,p365
t6013,cust285,177.86,USD,20/08/2025,p639
t6014,cust213,345.14,USD,07/09/2025,p364
t6015,cust154,1391.75,USD,25/08/2025,p297
t6016,cust108,336.76,USD,26/08/2025,p304
t6017,cust488,443.43,USD,11/09/2025,p259
t6018,cust060,459.94,USD,15/08/2025,p641
t6019,cust391,145.07,USD,04/09/2025,p335
t6020,cust173,231.35,USD,13/09/2025,p106
t6021,cust393,448.92,USD,05/09/2025,p837
t6022,cust056,377.28,USD,13/08/2025,p591
t6023,cust183,84.17,USD,30/08/2025,p614
t6024,cust242,357.66,USD,31/08/2025,p123
t6025,cust034,203.63,USD,08/09/2025,p329
t6026,cust002,208.8,USD,24/08/2025,p140
t6027,cust450,205.45,USD,31/08/2025,p680
t6028,cust351,156.4,USD,22/09/2025,p162
t6029,cust434,155.33,USD,10/08/2025,p794
t6030,cust228,499.31,USD,23/08/2025,p612
t6031,cust023,477.05,USD,19/09/2025,p613
t6032,cust469,465.31,USD,21/08/2025,p196
t6033,cust294,362.99,USD,28/08/2025,p858
t6034,cust494,7.37,USD,19/08/2025,p569
t6035,cust311,45.52,USD,22/08/2025,p433
t6036,cust153,788.03,USD,21/08/2025,p390
t6037,cust139,50.72,USD,03/09/2025,p451
t6038,cust075,305.18,USD,03/08/2025,p835
t6039,cust169,436.96,USD,11/08/2025,p413
t6040,cust170,73.29,USD,14/09/2025,p680
t6041,cust081,81.91,USD,26/08/2025,p403
t6042,cust409,387.94,USD,19/08/2025,p645
t6043,cust406,469.73,USD,27/08/2025,p311
t6044,cust049,413.35,USD,22/08/2025,p591
t6045,cust162,327.56,USD,10/08/2025,p676
t6046,cust338,779.62,USD,03/08/2025,p315
t6047,cust462,395.82,USD,23/09/2025,p160
t6048,cust434,261.92,USD,13/09/2025,p253
t6049,cust459,223.43,USD,21/08/2025,p870
t6050,cust012,441.76,USD,08/09/2025,p592
t6052,cust318,5.18,USD,24/09/2025,p500
t6053,cust047,229.38,USD,08/08/2025,p446
t6055,cust063,480.31,USD,17/08/2025,p366
t6058,cust085,566.56,USD,16/09/2025,p622
t6059,cust102,82.54,USD,08/08/2025,p248
t6060,cust397,43.88,USD,13/08/2025,p285
t6061,cust190,322.62,USD,06/09/2025,p816
t6062,cust435,251.59,USD,07/08/2025,p303
t6063,cust121,41.54,USD,06/09/2025,p374
t6064,cust246,19.6,USD,10/09/2025,p793
t6065,cust141,369.29,USD,14/08/2025,p343
t6066,cust132,398.77,USD,26/08/2025,p437
t6067,cust031,386.28,USD,15/09/2025,p845
t6068,cust152,220.72,USD,01/08/2025,p706
t6071,cust374,499.45,USD,06/09/2025,p162
t6072,cust062,142.17,USD,05/09/2025,p814
t6073,cust038,212.86,USD,16/08/2025,p333
t6074,cust266,66.17,USD,24/08/2025,p780
t6076,cust395,336.8,USD,03/09/2025,p432
t6078,cust036,15.04,USD,09/09/2025,p564
t6079,cust109,349.1,USD,12/08/2025,p855
t6080,cust495,218.3,USD,29/08/2025,p715
t6081,cust249,730.39,USD,22/08/2025,p520
t6082,cust215,220.58,USD,09/09/2025,p235
t6083,cust110,424.79,USD,13/09/2025,p117
t6084,cust204,175.78,USD,08/09/2025,p514
t6088,cust429,292.88,USD,14/09/2025,p316
t6089,cust299,309.21,USD,11/08/2025,p750
t6090,cust392,447.45,USD,09/09/2025,p231
t6091,cust238,7.92,USD,26/08/2025,p310
t6092,cust430,24.58,USD,25/08/2025,p336
t6093,cust114,184.76,USD,07/09/2025,p308
t6094,cust365,94.75,USD,05/09/2025,p235
t6095,cust082,2.01,USD,12/08/2025,p263
t6096,cust267,259.08,USD,14/09/2025,p740
t6097,cust428,470.58,USD,02/08/2025,p144
t6098,cust488,431.15,USD,25/08/2025,p550
t6100,cust404,498.69,USD,07/09/2025,p193
t6101,cust149,269.12,USD,17/08/2025,p551
t6103,cust404,401.89,USD,03/09/2025,p147
t6104,cust032,173.15,USD,05/08/2025,p181
t6105,cust433,452.87,USD,08/08/2025,p168
t6107,cust184,68.64,USD,05/09/2025,p510
t6108,cust044,1389.85,USD,20/09/2025,p532
t6109,cust280,365.21,USD,22/08/2025,p351
t6111,cust174,40.51,USD,08/08/2025,p854
t6112,cust390,247.51,USD,12/08/2025,p268
t6115,cust360,250.59,USD,16/08/2025,p729
t6116,cust219,114.07,USD,01/09/2025,p197
t6117,cust137,182.54,USD,18/08/2025,p195
t6118,cust351,340.57,USD,15/08/2025,p668
t6119,cust259,384.91,USD,21/08/2025,p656
t6120,cust486,315.74,USD,27/08/2025,p211
t6121,cust377,281.55,USD,04/09/2025,p546
t6122,cust186,260.14,USD,18/08/2025,p657
t6123,cust308,374.58,USD,04/09/2025,p514
t6124,cust145,157.02,USD,11/08/2025,p624
t6125,cust171,279.37,USD,15/09/2025,p840
t6126,cust217,479.76,USD,12/08/2025,p774
t6127,cust201,394.14,USD,21/09/2025,p714
t6128,cust095,338.67,USD,30/08/2025,p450
t6129,cust328,486.72,USD,05/09/2025,p617
t6130,cust394,1046.64,USD,21/09/2025,p532
t6131,cust035,348.45,USD,05/09/2025,p170
t6132,cust346,439.72,USD,18/09/2025,p412
t6133,cust301,468.99,USD,18/08/2025,p421
t6134,cust108,477.63,USD,10/09/2025,p222
t6135,cust296,69.67,USD,26/08/2025,p278
t6136,cust205,320.08,USD,18/09/2025,p238
t6137,cust167,444.66,USD,02/09/2025,p397
t6138,cust154,359.67,USD,08/08/2025,p875
t6141,cust080,291.04,USD,23/09/2025,p147
t6142,cust044,39.97,USD,19/08/2025,p143
t6143,cust328,270.87,USD,17/09/2025,p703
t6144,cust102,152.61,USD,07/09/2025,p364
t6145,cust121,264.56,USD,28/08/2025,p332
t6146,cust175,494.12,USD,07/08/2025,p107
t6147,cust490,312.66,USD,08/09/2025,p279
t6148,cust423,365.59,USD,07/08/2025,p204
t6149,cust465,299.42,USD,03/08/2025,p432
t6150,cust480,307.63,USD,21/08/2025,p849
t6151,cust436,489.54,USD,01/09/2025,p385
t6152,cust410,21.8,USD,01/08/2025,p295
t6153,cust500,26.21,USD,08/09/2025,p605
t6154,cust275,296.22,USD,01/08/2025,p187
t6155,cust092,296.32,USD,05/09/2025,p134
t6156,cust131,27.19,USD,17/09/2025,p464
